episode_id,player_idx,final_label,window_size,t_soft,phase_t_soft,delta_own_ship_ratio,start_own_ship_ratio,delta_own_prod_ratio,start_own_prod_ratio,delta_own_planet_ratio,start_own_planet_ratio,delta_ship_gap,start_ship_gap,delta_prod_gap,start_prod_gap,delta_n_own_planets,start_n_own_planets,delta_n_neutral_planets,start_n_neutral_planets,delta_n_enemy_planets,start_n_enemy_planets,delta_own_ships_total,start_own_ships_total,delta_own_prod_total,start_own_prod_total,delta_mean_own_ships,start_mean_own_ships,delta_max_own_ships,start_max_own_ships,delta_std_own_ships,start_std_own_ships,delta_own_fleets_count,start_own_fleets_count,delta_own_fleets_ships,start_own_fleets_ships,delta_enemy_fleets_count,start_enemy_fleets_count,delta_enemy_fleets_ships,start_enemy_fleets_ships,delta_fleet_balance,start_fleet_balance,delta_own_under_threat_count,start_own_under_threat_count,delta_own_under_threat_ships,start_own_under_threat_ships,delta_enemy_contested_count,start_enemy_contested_count,delta_neutral_contested_count,start_neutral_contested_count,delta_incoming_enemy_to_own,start_incoming_enemy_to_own,delta_incoming_own_reinforce,start_incoming_own_reinforce,delta_net_incoming_own,start_net_incoming_own,delta_closest_threat_dist,start_closest_threat_dist
75896918,1,1,39,145,0.7323,-0.11520000000000002,0.4959,0.06669999999999998,0.5,0.050000000000000044,0.5,-154.0,100.0,8.0,4.0,1.0,10.0,0.0,2.0,-1.0,8.0,13.0,239.0,4.0,30.0,-0.9899999999999984,23.9,-12.0,78.0,-2.2300000000000004,23.92,-1.0,24.0,-55.0,319.0,-11.0,12.0,-71.0,75.0,16.0,244.0,0.0,0.0,0.0,0.0,-2.0,5.0,-1.0,2.0,-29.0,29.0,28.0,161.0,57.0,132.0,0.9094,0.0906
75897382,0,0,62,281,0.8978,0.05869999999999999,0.0729,-0.016699999999999993,0.25,-0.033300000000000024,0.2,1150.0,-1621.0,-4.0,-16.0,0.0,4.0,2.0,8.0,2.0,8.0,-2.0,190.0,0.0,14.0,-0.5,47.5,11.0,89.0,4.259999999999998,34.36,3.0,3.0,28.0,51.0,82.0,0.0,736.0,0.0,-708.0,51.0,1.0,0.0,15.0,0.0,1.0,0.0,1.0,2.0,162.0,0.0,-17.0,17.0,-179.0,17.0,-0.9662,1.0
75897382,1,1,62,277,0.885,-0.4153,0.7407,-0.05600000000000005,0.5893,-0.07500000000000001,0.45,-1638.0,1859.0,-4.0,22.0,0.0,9.0,3.0,8.0,1.0,3.0,-1560.0,1931.0,-1.0,33.0,-173.34,214.56,-199.0,310.0,-12.899999999999999,49.79,77.0,0.0,742.0,0.0,3.0,4.0,32.0,49.0,710.0,-49.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,47.0,31.0,335.0,0.0,288.0,-31.0,-0.1201,0.1497
75898362,0,1,33,125,0.7576,0.24020000000000002,0.3071,0.13159999999999994,0.4868,0.1563,0.4062,364.0,-152.0,19.0,2.0,5.0,13.0,-1.0,4.0,-4.0,15.0,300.0,250.0,10.0,37.0,11.329999999999998,19.23,11.0,69.0,6.029999999999998,20.51,-2.0,13.0,14.0,232.0,-8.0,15.0,-122.0,241.0,136.0,-9.0,1.0,1.0,-4.0,17.0,1.0,4.0,-1.0,1.0,48.0,46.0,-8.0,78.0,-56.0,32.0,-0.12309999999999996,0.2699
75898362,1,0,33,134,0.8121,-0.2237,0.4353,-0.07899999999999996,0.4211,-0.031200000000000006,0.375,-409.0,68.0,-13.0,-8.0,-1.0,12.0,-1.0,4.0,2.0,16.0,-148.0,316.0,-6.0,32.0,-11.059999999999999,26.33,-60.0,100.0,-24.14,36.46,-4.0,16.0,-30.0,235.0,-4.0,18.0,-39.0,283.0,9.0,-48.0,-1.0,3.0,-2.0,21.0,0.0,4.0,0.0,0.0,35.0,144.0,-52.0,172.0,-87.0,28.0,-0.013000000000000001,0.0398
75898624,0,0,25,85,0.68,-0.012200000000000044,0.3541,-0.17149999999999999,0.4783,-0.10060000000000002,0.4444,-35.0,-85.0,-35.0,4.0,-5.0,16.0,-5.0,8.0,6.0,12.0,-94.0,307.0,-17.0,44.0,0.16999999999999815,19.19,-17.0,86.0,-4.120000000000001,23.98,6.0,14.0,106.0,208.0,9.0,20.0,25.0,302.0,81.0,-94.0,0.0,2.0,6.0,9.0,5.0,5.0,-4.0,4.0,1.0,124.0,2.0,88.0,1.0,-36.0,-0.0085,0.0287
75898624,1,1,25,84,0.672,0.06590000000000007,0.482,0.1447,0.4348,0.1355,0.3333,-2.0,140.0,22.0,-4.0,3.0,12.0,-4.0,8.0,-3.0,16.0,-105.0,374.0,11.0,40.0,-13.240000000000002,31.17,-41.0,87.0,-17.339999999999996,32.73,10.0,20.0,48.0,306.0,8.0,15.0,144.0,236.0,-96.0,70.0,4.0,0.0,25.0,0.0,4.0,5.0,1.0,0.0,151.0,26.0,-21.0,156.0,-172.0,130.0,0.020199999999999996,0.3681
75899927,0,0,100,256,0.513,0.019899999999999973,0.3073,-0.03749999999999998,0.3625,0.025000000000000022,0.3,-1055.0,-209.0,-8.0,-9.0,1.0,12.0,-2.0,13.0,1.0,15.0,1172.0,334.0,-3.0,29.0,88.02,27.83,222.0,102.0,90.14,25.61,-6.0,7.0,-87.0,87.0,3.0,10.0,58.0,136.0,-145.0,-49.0,-3.0,4.0,-16.0,60.0,-4.0,4.0,-2.0,2.0,29.0,91.0,0.0,0.0,-29.0,-91.0,0.008,0.0249
75899927,1,1,100,251,0.503,0.12759999999999994,0.5228,0.10000000000000003,0.425,0.050000000000000044,0.35,1493.0,250.0,16.0,1.0,2.0,14.0,0.0,13.0,-2.0,13.0,2571.0,459.0,8.0,34.0,156.59,32.79,277.0,75.0,112.58,24.99,-9.0,10.0,-128.0,140.0,-7.0,12.0,-130.0,180.0,2.0,-40.0,-2.0,2.0,-15.0,15.0,-2.0,3.0,-4.0,4.0,-96.0,108.0,0.0,0.0,96.0,-108.0,0.15089999999999998,0.2664
75900177,0,1,40,165,0.825,0.2791,0.4054,0.1542,0.49,0.22560000000000002,0.4688,543.0,-137.0,31.0,-1.0,10.0,15.0,-1.0,1.0,-5.0,16.0,423.0,330.0,18.0,49.0,8.120000000000001,22.0,29.0,65.0,13.989999999999998,17.53,6.0,21.0,218.0,260.0,-4.0,8.0,-75.0,131.0,293.0,129.0,0.0,1.0,-9.0,9.0,1.0,7.0,0.0,0.0,15.0,41.0,241.0,44.0,226.0,3.0,-0.1496,0.1658
75900177,1,0,40,170,0.85,-0.4037,0.6159,-0.16309999999999997,0.49,-0.1632,0.4688,-942.0,215.0,-35.0,-1.0,-4.0,15.0,-1.0,1.0,9.0,16.0,-258.0,526.0,-15.0,49.0,-10.71,35.07,-106.0,145.0,-21.799999999999997,36.08,-3.0,10.0,-35.0,132.0,3.0,22.0,165.0,255.0,-200.0,-123.0,4.0,2.0,102.0,23.0,2.0,1.0,0.0,0.0,23.0,239.0,-33.0,107.0,-56.0,-132.0,0.002100000000000001,0.0276
75900368,0,0,43,149,0.6898,0.0675,0.3488,0.024999999999999967,0.325,0.0,0.2812,16.0,-60.0,0.0,-20.0,0.0,9.0,-4.0,8.0,4.0,15.0,99.0,309.0,2.0,26.0,11.0,34.33,-3.0,87.0,9.02,21.87,1.0,0.0,7.0,0.0,117.0,51.0,1390.0,688.0,-1383.0,-688.0,2.0,4.0,143.0,126.0,0.0,0.0,0.0,0.0,383.0,271.0,7.0,0.0,-376.0,-271.0,-0.1993,0.2222
75900368,1,1,43,149,0.6898,0.04470000000000002,0.4165,0.025000000000000022,0.575,0.125,0.4688,-16.0,60.0,0.0,20.0,4.0,15.0,-4.0,8.0,0.0,9.0,83.0,369.0,2.0,46.0,-0.8100000000000023,24.6,25.0,51.0,5.190000000000001,13.09,117.0,51.0,1390.0,688.0,1.0,0.0,7.0,0.0,1383.0,688.0,0.0,0.0,0.0,0.0,3.0,6.0,-3.0,4.0,0.0,0.0,1100.0,312.0,1100.0,312.0,0.0,1.0
75902962,0,0,31,101,0.6558,-0.21230000000000002,0.343,-0.0655,0.375,-0.029700000000000004,0.3214,-507.0,103.0,-19.0,-5.0,-2.0,9.0,-5.0,9.0,3.0,10.0,-398.0,530.0,-7.0,33.0,-40.03,58.89,-70.0,110.0,-22.64,35.58,1.0,3.0,14.0,52.0,3.0,8.0,64.0,93.0,-50.0,-41.0,1.0,0.0,5.0,0.0,-1.0,2.0,0.0,0.0,22.0,44.0,38.0,20.0,16.0,-24.0,-0.12190000000000001,0.3438
75902962,1,1,31,88,0.5714,0.15399999999999997,0.2932,0.06930000000000003,0.4545,0.10120000000000001,0.3571,195.0,77.0,5.0,12.0,1.0,10.0,-5.0,10.0,0.0,8.0,304.0,373.0,4.0,40.0,24.25,37.3,92.0,88.0,13.840000000000003,31.75,5.0,3.0,52.0,26.0,3.0,2.0,41.0,16.0,11.0,10.0,1.0,0.0,27.0,0.0,3.0,0.0,-2.0,2.0,36.0,16.0,10.0,3.0,-26.0,-13.0,0.0428,0.0477
75905839,0,0,18,30,0.3226,-0.0053999999999999986,0.0212,0.014700000000000001,0.0294,0.027700000000000002,0.0556,-28.0,6.0,-1.0,-1.0,1.0,2.0,-2.0,32.0,1.0,2.0,-4.0,15.0,1.0,2.0,-3.83,7.5,-3.0,9.0,-0.040000000000000036,2.12,4.0,0.0,80.0,0.0,1.0,0.0,15.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75905839,1,1,18,30,0.3226,0.034699999999999995,0.0127,0.029399999999999996,0.0441,0.027700000000000002,0.0556,28.0,-6.0,1.0,1.0,1.0,2.0,-2.0,32.0,1.0,2.0,24.0,9.0,2.0,3.0,6.5,4.5,18.0,6.0,9.41,2.12,1.0,0.0,15.0,0.0,4.0,0.0,80.0,0.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,1.0
75907512,0,0,20,54,0.5455,-0.052199999999999996,0.2039,0.07719999999999999,0.1875,0.04169999999999999,0.2083,-151.0,32.0,-4.0,-10.0,2.0,5.0,-2.0,11.0,4.0,8.0,-41.0,137.0,6.0,12.0,-13.689999999999998,27.4,-13.0,40.0,0.629999999999999,9.63,0.0,8.0,4.0,88.0,3.0,7.0,62.0,86.0,-58.0,2.0,3.0,0.0,22.0,0.0,1.0,0.0,-1.0,2.0,97.0,32.0,51.0,0.0,-46.0,-32.0,-0.04999999999999999,0.1697
75907512,1,1,20,54,0.5455,0.1835,0.1562,0.12680000000000002,0.3438,0.0953,0.3333,151.0,-32.0,4.0,10.0,4.0,8.0,-2.0,11.0,2.0,5.0,110.0,105.0,10.0,22.0,4.8000000000000025,13.12,20.0,21.0,8.790000000000001,4.42,3.0,7.0,62.0,86.0,0.0,8.0,4.0,88.0,58.0,-2.0,1.0,0.0,38.0,0.0,2.0,3.0,1.0,1.0,40.0,0.0,13.0,0.0,-27.0,0.0,-0.9164,1.0
75908621,0,1,39,132,0.6701,0.011999999999999955,0.3657,0.033299999999999996,0.4667,0.041700000000000015,0.3333,14.0,146.0,4.0,7.0,1.0,8.0,0.0,8.0,-1.0,8.0,22.0,324.0,2.0,28.0,-2.0600000000000023,40.5,12.0,73.0,2.5,23.71,2.0,2.0,30.0,19.0,0.0,3.0,-26.0,41.0,56.0,-22.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,-2.0,16.0,-2.0,2.0,0.0,-14.0,0.1713,0.3418
75908621,1,0,39,139,0.7056,-0.1412,0.304,-0.09999999999999998,0.35,-0.08329999999999999,0.3333,-78.0,-35.0,-12.0,-7.0,-2.0,8.0,0.0,8.0,2.0,8.0,-205.0,325.0,-6.0,21.0,-20.619999999999997,40.62,-18.0,79.0,5.170000000000002,17.58,1.0,3.0,-7.0,41.0,3.0,3.0,53.0,34.0,-60.0,7.0,1.0,0.0,6.0,0.0,-1.0,2.0,0.0,1.0,24.0,34.0,17.0,0.0,-7.0,-34.0,-0.10120000000000001,0.1169
75909283,0,0,55,234,0.854,-0.17959999999999998,0.506,-0.1768,0.4643,-0.1355,0.4167,-385.0,340.0,-29.0,8.0,-6.0,15.0,-1.0,10.0,3.0,11.0,-159.0,506.0,-16.0,39.0,4.830000000000005,33.73,-9.0,90.0,-5.050000000000001,26.75,-4.0,6.0,-25.0,54.0,11.0,27.0,179.0,417.0,-204.0,-363.0,3.0,1.0,98.0,13.0,-2.0,3.0,0.0,0.0,82.0,193.0,-37.0,37.0,-119.0,-156.0,0.0713,0.0254
75909283,1,1,55,234,0.854,0.2028,0.166,0.18100000000000005,0.369,0.13190000000000002,0.3056,385.0,-340.0,29.0,-8.0,3.0,11.0,-1.0,10.0,-6.0,15.0,226.0,166.0,13.0,31.0,12.91,15.09,20.0,86.0,11.68,25.0,11.0,27.0,179.0,417.0,-4.0,6.0,-25.0,54.0,204.0,363.0,-2.0,2.0,-6.0,6.0,-3.0,8.0,-3.0,5.0,12.0,17.0,167.0,129.0,155.0,112.0,-0.2091,0.2898
75909889,0,1,19,72,0.7579,0.11259999999999992,0.406,0.09209999999999996,0.4868,0.13890000000000002,0.2778,197.0,74.0,13.0,13.0,5.0,10.0,-1.0,13.0,-4.0,13.0,-15.0,378.0,7.0,37.0,-13.599999999999998,37.8,36.0,77.0,0.11999999999999744,29.21,4.0,5.0,102.0,88.0,2.0,3.0,-7.0,59.0,109.0,29.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,26.0,15.0,54.0,26.0,28.0,11.0,-0.3316,0.3805
75909889,1,0,19,72,0.7579,-0.19510000000000002,0.3265,-0.07900000000000001,0.3158,-0.11109999999999998,0.3611,-197.0,-74.0,-13.0,-13.0,-4.0,13.0,-1.0,13.0,5.0,10.0,-212.0,304.0,-6.0,24.0,-13.159999999999998,23.38,-39.0,65.0,-13.25,21.18,2.0,3.0,-7.0,59.0,4.0,5.0,102.0,88.0,-109.0,-29.0,1.0,2.0,10.0,14.0,2.0,1.0,0.0,0.0,48.0,62.0,-33.0,44.0,-81.0,-18.0,-0.06210000000000001,0.1078
75910559,0,1,29,123,0.8367,0.03689999999999993,0.5896,0.09609999999999996,0.5481,0.07140000000000002,0.5357,130.0,107.0,20.0,10.0,2.0,15.0,0.0,0.0,-2.0,13.0,235.0,352.0,10.0,57.0,11.060000000000002,23.47,-20.0,123.0,-3.620000000000001,30.46,-3.0,11.0,-49.0,120.0,-5.0,12.0,-87.0,184.0,38.0,-64.0,-3.0,3.0,-20.0,20.0,-1.0,4.0,0.0,0.0,-92.0,110.0,27.0,12.0,119.0,-98.0,0.006199999999999997,0.0291
75910559,1,0,29,123,0.8367,-0.03689999999999999,0.4104,-0.09610000000000002,0.4519,-0.07139999999999996,0.4643,-130.0,-107.0,-20.0,-10.0,-2.0,13.0,0.0,0.0,2.0,15.0,105.0,245.0,-10.0,47.0,12.969999999999999,18.85,8.0,57.0,2.2399999999999984,17.25,-5.0,12.0,-87.0,184.0,-3.0,11.0,-49.0,120.0,-38.0,64.0,-2.0,2.0,-35.0,35.0,-3.0,4.0,0.0,0.0,-76.0,108.0,5.0,74.0,81.0,-34.0,0.0007999999999999986,0.0281
75911938,0,1,35,136,0.7771,-0.06739999999999999,0.2874,0.015699999999999992,0.4531,0.0,0.4583,-101.0,-20.0,2.0,10.0,0.0,11.0,0.0,4.0,0.0,9.0,-52.0,219.0,1.0,29.0,-4.73,19.91,-4.0,49.0,-2.9300000000000015,16.94,10.0,10.0,117.0,94.0,-5.0,6.0,-65.0,85.0,182.0,9.0,-2.0,2.0,-31.0,31.0,-1.0,2.0,2.0,1.0,-65.0,85.0,59.0,82.0,124.0,-3.0,-0.0811,0.2
75911938,1,0,35,136,0.7771,0.06580000000000003,0.3136,-0.015699999999999992,0.2969,0.0,0.375,101.0,20.0,-2.0,-10.0,0.0,9.0,0.0,4.0,0.0,11.0,49.0,239.0,-1.0,19.0,5.440000000000001,26.56,60.0,50.0,13.529999999999998,18.66,-5.0,6.0,-65.0,85.0,10.0,10.0,117.0,94.0,-182.0,-9.0,0.0,0.0,0.0,0.0,-4.0,5.0,0.0,0.0,20.0,6.0,0.0,0.0,-20.0,-6.0,0.1531,0.0916
75912766,0,1,31,115,0.7278,0.15980000000000005,0.6384,0.10410000000000008,0.5417,0.09999999999999998,0.55,97.0,163.0,10.0,4.0,2.0,11.0,0.0,0.0,-2.0,9.0,-28.0,376.0,5.0,26.0,-7.41,34.18,4.0,72.0,5.84,17.35,3.0,5.0,-14.0,54.0,-2.0,9.0,-65.0,103.0,51.0,-49.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-84.0,86.0,-11.0,21.0,73.0,-65.0,-0.068,0.1373
75912766,1,0,31,115,0.7278,-0.15979999999999997,0.3616,-0.10409999999999997,0.4583,-0.10000000000000003,0.45,-97.0,-163.0,-10.0,-4.0,-2.0,9.0,0.0,0.0,2.0,11.0,-125.0,213.0,-5.0,22.0,-11.100000000000001,23.67,-49.0,81.0,-12.05,22.21,-2.0,9.0,-65.0,103.0,3.0,5.0,-14.0,54.0,-51.0,49.0,0.0,1.0,-17.0,20.0,-4.0,5.0,0.0,0.0,-3.0,33.0,19.0,17.0,22.0,-16.0,0.081,0.0493
75914931,0,0,68,68,0.1363,0.2469,0.0177,0.27449999999999997,0.0588,0.2797,0.0417,-194.0,0.0,-20.0,0.0,8.0,1.0,-18.0,22.0,14.0,1.0,252.0,10.0,20.0,4.0,19.11,10.0,63.0,10.0,20.84,0.0,3.0,0.0,44.0,0.0,11.0,0.0,194.0,0.0,-150.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,-61.0,0.0,-0.6584,1.0
75914931,1,1,50,50,0.1002,0.4647,0.0177,0.5106,0.0588,0.4226,0.0417,268.0,0.0,18.0,0.0,12.0,1.0,-14.0,22.0,6.0,1.0,483.0,10.0,37.0,4.0,27.92,10.0,91.0,10.0,30.69,0.0,9.0,0.0,109.0,0.0,6.0,0.0,89.0,0.0,20.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,72.0,0.0,70.0,0.0,-2.0,0.0,-0.962,1.0
75915235,0,0,29,83,0.5646,-0.0761,0.3934,-0.08340000000000003,0.3667,-0.07139999999999996,0.3571,-93.0,1.0,-13.0,-4.0,-2.0,10.0,-3.0,6.0,5.0,12.0,-62.0,240.0,-5.0,22.0,-1.75,24.0,-47.0,139.0,-10.289999999999996,41.73,1.0,9.0,50.0,103.0,5.0,6.0,96.0,66.0,-46.0,37.0,1.0,1.0,7.0,3.0,1.0,2.0,-1.0,2.0,51.0,19.0,7.0,18.0,-44.0,-1.0,-0.2519,0.2827
75915235,1,1,29,83,0.5646,0.08950000000000002,0.3918,0.13339999999999996,0.4333,0.1785,0.4286,93.0,-1.0,13.0,4.0,5.0,12.0,-3.0,6.0,-2.0,10.0,31.0,239.0,8.0,26.0,-4.040000000000001,19.92,16.0,53.0,0.7899999999999991,14.63,5.0,6.0,96.0,66.0,1.0,9.0,50.0,103.0,46.0,-37.0,0.0,2.0,-8.0,23.0,-1.0,3.0,-2.0,2.0,48.0,40.0,81.0,11.0,33.0,-29.0,-0.23170000000000002,0.2469
75918336,0,0,23,79,0.681,-0.03810000000000001,0.129,-0.125,0.3393,-0.03570000000000001,0.25,-124.0,-64.0,-14.0,-2.0,-1.0,7.0,0.0,12.0,1.0,9.0,-27.0,113.0,-7.0,19.0,-1.8100000000000005,16.14,-7.0,41.0,-1.959999999999999,13.36,-5.0,14.0,-13.0,191.0,-3.0,7.0,-60.0,134.0,47.0,57.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,-41.0,51.0,-50.0,64.0,-9.0,13.0,0.4054,0.1149
75918336,1,1,23,79,0.681,0.08750000000000002,0.2021,0.125,0.375,0.035699999999999954,0.3214,124.0,64.0,14.0,2.0,1.0,9.0,0.0,12.0,-1.0,7.0,97.0,177.0,7.0,21.0,7.729999999999997,19.67,22.0,37.0,7.020000000000001,12.44,-3.0,7.0,-60.0,134.0,-5.0,14.0,-13.0,191.0,-47.0,-57.0,0.0,1.0,-27.0,30.0,-1.0,2.0,0.0,1.0,35.0,103.0,-4.0,49.0,-39.0,-54.0,0.10360000000000003,0.1951
75920012,0,1,32,100,0.6211,0.11019999999999996,0.5368,0.16369999999999996,0.4474,0.19640000000000002,0.4286,21.0,181.0,16.0,2.0,3.0,12.0,-2.0,3.0,-5.0,13.0,11.0,372.0,10.0,34.0,-5.469999999999999,31.0,-55.0,117.0,-14.38,28.75,4.0,7.0,46.0,91.0,-12.0,19.0,-194.0,296.0,240.0,-205.0,-3.0,3.0,-65.0,65.0,0.0,3.0,0.0,0.0,-145.0,232.0,30.0,68.0,175.0,-164.0,0.0046,0.0298
75920012,1,0,32,100,0.6211,0.030100000000000016,0.2756,-0.06,0.4211,-0.131,0.4643,-21.0,-181.0,-16.0,-2.0,-5.0,13.0,-2.0,3.0,3.0,12.0,-10.0,191.0,-6.0,32.0,7.9300000000000015,14.69,12.0,36.0,1.370000000000001,11.54,-12.0,19.0,-194.0,296.0,4.0,7.0,46.0,91.0,-240.0,205.0,0.0,0.0,0.0,0.0,-5.0,9.0,0.0,0.0,16.0,23.0,-49.0,64.0,-65.0,41.0,-0.10289999999999999,0.1324
75921657,0,0,21,67,0.6442,0.046999999999999986,0.1277,0.001799999999999996,0.2188,0.005600000000000022,0.1944,43.0,-79.0,-13.0,-3.0,1.0,7.0,-3.0,21.0,6.0,8.0,44.0,111.0,1.0,14.0,3.5199999999999996,15.86,-14.0,51.0,-5.999999999999998,17.24,2.0,3.0,27.0,44.0,5.0,5.0,29.0,73.0,-2.0,-29.0,0.0,0.0,0.0,0.0,3.0,1.0,-1.0,1.0,22.0,0.0,18.0,0.0,-4.0,0.0,-0.903,1.0
75921657,1,1,21,67,0.6442,-0.0032999999999999974,0.2186,0.19030000000000002,0.2656,0.12779999999999997,0.2222,-43.0,79.0,13.0,3.0,6.0,8.0,-3.0,21.0,1.0,7.0,1.0,190.0,14.0,17.0,-10.11,23.75,-10.0,44.0,-6.820000000000002,16.85,5.0,5.0,29.0,73.0,2.0,3.0,27.0,44.0,2.0,29.0,2.0,1.0,20.0,6.0,3.0,0.0,0.0,2.0,25.0,28.0,52.0,0.0,27.0,-28.0,-0.3114,0.4193
75921661,0,0,16,59,0.7284,-0.0848,0.1711,-0.1104,0.3472,-0.1028,0.2778,-281.0,-62.0,-17.0,-5.0,-3.0,10.0,1.0,13.0,6.0,13.0,-55.0,142.0,-7.0,25.0,-1.7699999999999996,14.2,-2.0,37.0,-1.7100000000000009,12.72,-3.0,13.0,0.0,212.0,1.0,6.0,31.0,109.0,-31.0,103.0,1.0,1.0,6.0,6.0,-3.0,6.0,3.0,1.0,23.0,31.0,2.0,32.0,-21.0,1.0,0.17869999999999997,0.3328
75921661,1,1,16,44,0.5432,0.1915,0.1213,0.2222,0.25,0.1944,0.1667,167.0,-42.0,15.0,-2.0,7.0,6.0,-9.0,22.0,2.0,8.0,202.0,98.0,16.0,18.0,6.75,16.33,72.0,24.0,20.98,6.98,2.0,3.0,40.0,53.0,7.0,3.0,126.0,42.0,-86.0,11.0,4.0,0.0,38.0,0.0,1.0,0.0,0.0,2.0,87.0,0.0,27.0,23.0,-60.0,23.0,-0.842,1.0
75927019,0,0,34,102,0.5896,0.010599999999999998,0.3819,-0.14609999999999995,0.475,-0.07500000000000001,0.375,-47.0,-25.0,-23.0,5.0,-3.0,9.0,-1.0,4.0,0.0,11.0,106.0,312.0,-13.0,38.0,35.0,34.67,25.0,90.0,9.779999999999998,27.13,-5.0,5.0,-46.0,46.0,8.0,15.0,169.0,133.0,-215.0,-87.0,-3.0,4.0,-35.0,77.0,-2.0,2.0,0.0,0.0,-14.0,130.0,-21.0,21.0,-7.0,-109.0,0.10670000000000002,0.1011
75927019,1,1,34,102,0.5896,0.04760000000000003,0.4125,0.1533,0.4125,0.09170000000000006,0.4583,47.0,25.0,23.0,-5.0,0.0,11.0,-1.0,4.0,-3.0,9.0,153.0,337.0,10.0,33.0,13.909999999999997,30.64,104.0,78.0,32.370000000000005,22.55,8.0,15.0,169.0,133.0,-5.0,5.0,-46.0,46.0,215.0,87.0,-1.0,1.0,-6.0,6.0,1.0,4.0,2.0,0.0,-25.0,25.0,87.0,3.0,112.0,-22.0,0.9235,0.0765
75927660,0,1,31,115,0.7325,0.14800000000000002,0.3392,0.10659999999999997,0.4559,0.12949999999999995,0.4062,87.0,36.0,7.0,7.0,2.0,13.0,-6.0,10.0,0.0,9.0,-2.0,307.0,5.0,31.0,-3.2900000000000027,23.62,29.0,49.0,6.529999999999999,15.31,6.0,12.0,52.0,180.0,1.0,4.0,20.0,48.0,32.0,132.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,11.0,16.0,-7.0,70.0,-18.0,54.0,0.2226,0.1847
75927660,1,0,31,115,0.7325,-0.008699999999999986,0.2994,-0.009099999999999997,0.3529,0.040200000000000014,0.2812,-87.0,-36.0,-7.0,-7.0,0.0,9.0,-6.0,10.0,2.0,13.0,-89.0,271.0,-2.0,24.0,-9.89,30.11,-37.0,68.0,-8.92,15.77,1.0,4.0,20.0,48.0,6.0,12.0,52.0,180.0,-32.0,-132.0,2.0,1.0,20.0,27.0,2.0,1.0,-1.0,2.0,38.0,56.0,27.0,0.0,-11.0,-56.0,-0.0976,0.1292
75927875,0,1,40,112,0.56,0.1416,0.3559,0.11819999999999997,0.4688,0.0938,0.4062,299.0,-79.0,19.0,7.0,1.0,13.0,-3.0,9.0,-2.0,10.0,-51.0,452.0,9.0,45.0,-6.130000000000003,34.77,3.0,90.0,1.0700000000000003,28.71,5.0,19.0,-2.0,267.0,18.0,6.0,312.0,90.0,-314.0,177.0,2.0,0.0,77.0,0.0,-1.0,3.0,-1.0,3.0,170.0,0.0,-77.0,177.0,-247.0,177.0,-0.7701,1.0
75927875,1,0,40,112,0.56,-0.19350000000000003,0.4181,-0.09149999999999997,0.3958,-0.02679999999999999,0.3125,-299.0,79.0,-19.0,-7.0,-2.0,10.0,-3.0,9.0,1.0,13.0,-350.0,531.0,-10.0,38.0,-30.48,53.1,-83.0,171.0,-26.380000000000003,54.46,18.0,6.0,312.0,90.0,5.0,19.0,-2.0,267.0,314.0,-177.0,0.0,1.0,12.0,12.0,4.0,0.0,1.0,0.0,34.0,74.0,122.0,90.0,88.0,16.0,-0.014499999999999999,0.0368
75928517,0,1,30,102,0.6755,0.05219999999999997,0.2786,0.07240000000000002,0.375,0.041700000000000015,0.3333,56.0,63.0,8.0,6.0,0.0,12.0,-4.0,15.0,0.0,9.0,74.0,275.0,4.0,30.0,6.159999999999997,22.92,31.0,54.0,1.1600000000000001,18.38,0.0,9.0,57.0,155.0,3.0,12.0,124.0,164.0,-67.0,-9.0,-1.0,2.0,12.0,10.0,-1.0,3.0,-1.0,2.0,11.0,131.0,49.0,90.0,38.0,-41.0,0.0611,0.0402
75928517,1,0,30,102,0.6755,0.0032000000000000084,0.2148,-0.0368,0.3,0.031200000000000006,0.25,-56.0,-63.0,-8.0,-6.0,0.0,9.0,-4.0,15.0,0.0,12.0,18.0,212.0,-4.0,24.0,2.0,23.56,-9.0,62.0,-1.1799999999999997,18.87,3.0,12.0,124.0,164.0,0.0,9.0,57.0,155.0,67.0,9.0,-1.0,1.0,-7.0,7.0,0.0,6.0,-1.0,2.0,12.0,40.0,111.0,13.0,99.0,-27.0,-0.3689,0.395
